id,xcentroid,ycentroid,sharpness,roundness1,roundness2,npix,peak,flux,mag,daofind_mag
39,1.3769282639528377,487.6440952955265,0.4088527104174477,-0.4247060733959428,0.5577974040011073,25,63929.0,766442.0,-14.711198238703284,-3.596502265157668
40,815.5235616945973,491.8426990428603,0.5203844646930003,-0.11299173517662066,0.13111761333838168,25,23462.0,186983.0,-13.179505308563119,-2.6182861108858773
41,559.76545288188,505.94880488768524,0.37417294618718505,-0.6360916003810579,0.4372527004731527,25,9354.0,181565.0,-13.147580334969245,-0.7024640851920507
42,430.69146725565605,507.30012483505595,0.23546265536159663,-0.4606729913305765,0.10805933360751653,25,2927.0,43752.0,-11.602494775916457,-0.43210849795316036
43,749.8215832018,515.4512726402993,0.4822088025725563,0.12509654633798353,0.36029957344727787,25,2291.0,20614.0,-10.785405679274962,-0.10729031868680496
44,611.9034568488718,518.325046150963,0.35048810107454303,0.9740203994874245,-0.6426296088188127,25,63929.0,1317685.0,-15.299529005325876,-2.6958027900537425
45,606.8441791864408,522.1884064108509,0.23753925741348664,0.16985037610246004,0.5912173801151962,25,63929.0,1428320.0,-15.387063793574464,-2.3143129925657844
46,611.1557175481144,525.152537651432,0.29696005522042357,-0.23760829443211984,-0.7188442707636458,25,59944.0,1312374.0,-15.295144044515936,-2.4185416417180123
47,910.3521401271495,528.7348928789089,0.29801885846578835,-0.29201469219898557,-0.019555481238434598,25,4630.0,52541.0,-11.801245835873367,-1.0473045770179268
48,401.58296051246714,541.4141331052869,0.6278199655357501,0.192431461506519,0.31037968295134716,25,3100.0,34146.0,-11.333349589979921,-0.07474162096884124
49,279.69023014076805,545.0956660009049,0.6358184346416911,-0.3707860806903514,0.19454315774285802,25,57325.0,459693.0,-14.156169726394921,-3.315220890786735
50,229.95862443695032,554.4785180705112,0.5744852793124046,0.3727476830212622,0.046906498004483134,25,63929.0,954323.0,-14.949238477053456,-3.032415523753997
51,357.78997134915295,579.4283272661012,0.2120252097434924,-0.292025103115874,0.34551835983438606,25,63929.0,1053314.0,-15.056394641494386,-3.644913214730712
52,623.4650181673036,582.018452476598,0.29880045941455113,-0.5115443823844293,-0.8987183553634008,25,63929.0,1431178.0,-15.38923412914138,-2.3516921005477704
53,626.0237769155156,583.8189561981076,0.23610750405353306,0.3325244087518941,0.18836343282531,25,63929.0,1497447.0,-15.438378650249575,-2.212490912012986
54,675.4611264548563,593.958162056665,0.2649285520641636,-0.3104082620890963,0.11576224589328796,25,63929.0,1038469.0,-15.040983841658091,-3.457705830982778
55,624.3173690182593,594.1703562970921,0.21193599380474767,0.03204210249503837,0.9083358387909222,25,63929.0,1483270.0,-15.428050532387337,-2.1653910697723284
56,620.2652288777309,597.7919663068199,0.21010222469062925,-0.2651962501001948,0.5064458711874807,25,63929.0,1538337.0,-15.467628714489532,-1.7762739823015228
57,711.5022731754361,608.3997297747889,0.521038666448592,-0.2516298807230141,0.16764400281893438,25,9060.0,147070.0,-12.918810231050523,-0.9748151233750401
58,963.6818315298439,613.1067169230258,0.39152198546361344,-0.26209671083227487,0.0057908071564530044,25,15702.0,158567.0,-13.000532024145098,-2.2621114970750953
59,522.8014540189392,614.0264653411007,0.36113130034797347,-0.5472333167257621,-0.211811394695721,25,20866.0,330898.0,-13.79923535555762,-2.1182020886116812
